"Gracias RT @selenusmedia @RodrigoBlazquez por si quieres aprender un poco más: QR Vs Bidi http://t.co/k1zS5rsb","P"
"admirador","P"
"juvenil","P"
"rebotado","N"
"3/ Los edificios de Tabacalera son formidables y los conseguimos para la ciudad x cierto a costo 0. Según director arquitectura GMU todo","P"
"descalificada","N"
"alcanzable","P"
"Presidente Lugo supera su cáncer, Lula todavía lucha. Tierna imagen http://t.co/SiTqNaB5”","P"
"amabilidad","P"
"Se ha montado la de Dios! A ver: habrá que sortearlo, o algo...","N"
"Salta x los aires ideología transversal: se puede, sin burbuja, hacer crecer los servicios públicos, con rebajas sistemáticas d impuestos.","N"
"El presidente del Gobierno, @marianorajoy, ha acertado de pleno al nombrar ministro del Interior a Jorge Fernández Díaz","P"
"excedida","P"
"No puedo evitarlo. Siempre fui más de Scott. Buenas noches.  http://t.co/SQBkSkgg","P"
"degenerar","N"
"disonante","N"
"espeluznante","N"
"chapuceros","N"
"Señoria Vd no ha cumplido con su deber,Vd no es digno de juzgarme,Vd ha permitido as filtraciones constantes q han permitido mi indefensión.","N"
"Me confirma @mariolacubells que la gala se firmó aún mandando el Psoe. Pues de saberse hubieran perdido aún por más.","N"
"Lunch time...;)))","P"
"revueltos","N"
"¡¡No a las agresiones sexistas durante y después de las Fiestas!!  #Sangüesa","N"
"ahora con @Ana_Torroja en Protagonistas fin de semana!!","P"
"aturdidos","N"
"Libros que enganchan desde la primera página y hacen que el tiempo vuele....! Buenisismas noches ","P"
"impuro","N"
"Primera semana santa de vacaciones en 35 años a disfrutarla junto mi amor @RominaBelluscio y mis grandes amigos @wallylopez  @maytitalozano","P"
"Será temprano, pero yo me muero de sueño!!!! Que descanséis todos!!!!  Muak","P"
"ferozmente","N"
"@Diego_FDM @el_pais La noticia perfecta para #NotasDelMisterio ","P"
"inquietante","N"
"Es inaudito lo de la profesora pidiendo 1 minuto d silencio x el terrorista francés. Dijo q fue ""víctima"" de Sarkozy. Normal q la despidan.","N"
"descuido","N"
"ciegos","N"
"Hoy hemos inaugurado la renovación de 21.000 metros cuadrados de calles en Robledo de Chavela http://t.co/kTeIyn04","P"
"estorbar","N"
"resuelta","P"
"“@LucaCulinquieta: Boris Vian convertía la luz en perlas de color. Gabilondo @EDCHrne convierte las palabras en perlas de sonido","P"
"Estamos a punto de empezar en @TDtarde @13television y enseguida hablaremos del acuerdo sindicatos-CEOE y de #Garzón, claro, como no!","P"
"radicalizacion","N"
"deshonrosa","N"
"dividido","N"
"dudosamente","N"
"Leo ""El Nombre de las Cosas"" del gran Fernando Beltrán. Altamente recomendable: una biografía poética.","P"
"amiga","P"
"indulgencias","P"
"Hace diez años que España entró en el euro pero @MarianoRajoy sigue traduciendo las cifras a billones de pesetas ¿es necesario?","N"
"agradecer","P"
"hacha","N"
"traumaticamente","N"
"malogrados","N"
"Occidente prefirió negocios y la apariencia de ""modernidad"" de Siria a los derechos de los ciudadanos y ahora se refugia en la incapacidad.","N"
"Cuenta atrás para la era Zapatero. En unos minutos, ex presidente","N"
"disgustadamente","N"
"agraviada","N"
"@Mentestropeada Bof tio que duro ","N"
"Un placer! “@nachomostazo: Gracias por jornadas de Dirección de Campañas Electorales en #IESEcampañas, @jgespartero”","P"
"amonestar","N"
"así es , dos días para la ""La Señal"" !!“@GLSaulo: Solo 2 dias para el esperado estreno del año ""#LaSeñal"" @juanes  #JuanesMTVUnplugged yeah.","P"
"Totalmente RT @eliasbendodo: Y el ganador del debate es..................@javierarenas_pp  Pensadlo bien.","P"
"Y en nada estará disponible vía #soundcloud mi nueva sesión con el mejor house y un rollazo flipante ","P"
"estereotipas","N"
"obscena","N"
"sedentarios","N"
"opresivo","N"
"@SSantiagosegura qué palo, Santi.","N"
"@JulenReal Anda que no nos hemos subido ahí tu y yo en el paseo nuevo,  en fiestas de semana grande  ... ","P"
"racismos","N"
"Los minijobs me parecen un horror, no son una solución mágica. El problema de España no está en la reforma de su mercado laboral","N"
"dogmaticas","N"
"Aquí tenéis la entrevista de ayer con Ondacero. http://t.co/gv4SxhF1 Espero que la escucheis. Un abrazo fuerte amigos. ¡HALA MADRID!","P"
"En Andalucía algunos políticos han robado a manos llenas el dinero para lis parados bajo la supervisión de Griñan. #unaverguenza","N"
"amaño","N"
"grave","N"
"Estoy muerto de hambre pero no puedo hacerme la cena todavía porque está mi compañero de piso cenando y no quiero cenar con él ","N"
"encogerse","N"
"paciencia","P"
"Espero q no sea ese el motivo...RT @jkracero: @mariviromero no llega a final de mes...a lo mejor no tienen alli ""saca"" de reptiles","N"
"aprobada","P"
"inhumanidad","N"
"decrepito","N"
"prometedor","P"
"dolencia","N"
"diligentemente","P"
"fenomenalmente","P"
"RT @otiarmi: Día para intentar la igualdad salarial de hombres y  mujeres. #stopdiscriminaciónsalarial","P"
"heterodoxa","N"
"abruptos","N"
"intrigas","P"
"fraudulento","N"
"providencias","P"
"Creo que el Valencia CF mereció ganar esta noche, pero hay esperanza en el próximo partido en Barcelona #creenlafinal","P"
"RT @blogsdepolitica: España podría pagar multas por el alto paro, con la nueva normativa europea, con porcentajes sobre el PIB hasta el 1%","N"
"@Rakshasa21 Pues no disfrutarás de un Dulce suelo ","N"
"neurotico","N"
"desproporcionados","N"
"acomodadiza","P"
"RT @FanClubMASes: Éstas Navidades regala solidaridad:#positivegeneration (cont) http://t.co/BksU1DZv","P"
"cautivante","P"
"dolido","N"
"Si ana está feliz, yo lo estoy ","P"
"Rajoy a Rubalcaba ""tenemos una legislación laboral de hace 30 años y los tiempos han cambiado..la Reforma es buena, justa y necesaria""","P"
"De nuevo Ai Weiwei luchando por la democracia en China http://t.co/VzDM6QYg","P"
"insinuar","N"
"Sinde echa mano de chequera para beneficiar a sus amigos. Se lo contamos en nuestro Top secret. @TelediarioInter 20:30","N"
"malisima","N"
"@carmenmorodo Qué generoso, jaja.","P"
"Muchas felicidades @ElPaliquedeLoma ;-) que cumplas muchos mas y que yo lo vea ;-)","P"
"@relatosgregorio Gracias a datos como esos, hoy día tenemos un mejor catálogo sísmico con datos históricos ","P"
"mentecatos","N"
"Sinceramente, estoy observando la zona de "" recreo"" psiquiátrica del H.Civil y es patético lo que veo http://t.co/vE8BhpJs","N"
"obesas","N"
"gamberra","N"
"nefastos","N"
"irrecuperabilidad","N"
"abruma","N"
"indeseadas","N"
"@FaranduleroYo Pues espero que no lo digas por mi niña o no voto mas  memeo, bueno cada uno tendra su opinion +","N"
"Elpaywall Piano consigue 5300 suscriptores digitales en Eslovenia. ingresos de 26,000 € http://t.co/cgM2MM3x","P"
"juzgada","N"
"tontas","N"
"@javiercasqueiro @virginiapalonso me he ido a la calle y me encontrado todo cortado. A alguien se le ha ido la mano. @ccifuentes sabrá algo?","N"
"Enhorabuena @eesperanzaona : esta web ha sido ganadora de los premios web de @diario_sur http://t.co/BrW6WFbG","P"
"rancios","N"
"cinismos","N"
"abruptamente","N"
"RT @ma_lopezdelpozo: El frailazo pactado por PSOE-IU en #Parla http://t.co/yeGAjMYQ @Sur_Madrid @ppparla @nnggmadrid @PPAsamblea","N"
"invulnerable","P"
"encantadora","P"
"opresivamente","N"
"Buenas noches! Familia!!!;-)","P"
"Que los abogados acusen a Garzón de aplicar la' Razón de Estado', y que abra con ello El Mundo es para reírse, si no fuera un escándalo.","N"
"olvidadizos","N"
"infiernos","N"
"Ole Paraguay gracias ;) RT @tamaitagoSto: @AlejandroSanz obvio que ya lo estamos pidiendo!! A full desde Paraguay!! ;)","P"
"RT: “@casastorcida: Son las 08.08 y a duras penas contengo la emoción. La Fiesta, Padilla y @ABCPuntoRadio, en directo. Cuento los segundos.","P"
"“@javiercasqueiro: Aquí está el roscón http://t.co/jkqaHJiM” un poco escaso","N"
"Porque son tan manipulables los pequeños ? Y porque no ven a su padre igual que a su madre ? Triste ","N"
"monstruo","N"
"atrasos","N"
"fortisimo","P"
"Los mºEducación UE discuten medidas concretas para reducir paro juvenil.Wert presenta prioridades Gobierno en educación a comisaria del ramo","P"
"insignificancia","N"
"Atención amiguitos: hoy vuelve a crackovia...NUÑEZ!!!;))","P"
"presuntuosas","N"
"Manipula el término transparencia para el ajuste y el castigo a la inversión y los servicios públicos. El gobierno interviene la política.","N"
"salvajes","N"
"frenetico","N"
"La utilización de los drones, en el centro crisis US Pakistan.Falta respeto soberanía,entre otras cosas http://t.co/qtbMgTCG","N"
"adelantamientos","P"
"levantamiento","N"
"RT @EsteiroManuel: @Albert_Rivera Me parece excelente, se puede decir todo y respetarnos","P"
"nauseabunda","N"
"impunidad","N"
"@MatiDiazWarrior @severinoiezzi @Maxisanchez06... ¡¡Nos sumamos a la felicitación a un grande!! ","P"
"inconsistente","N"
"crispada","N"
"RT @ostwitting: RT @hermanntertsch:Las sillas vacías de 11.541 muertos. Hoy recordemos que lo peor es siempre posible.Y evitarlo también....","N"
"grasos","N"
"violentos","N"
"La rebaja de las retribuciones y el retraso en los pagos pone en peligro el turno de oficio en la Comunidad Valenciana. http://t.co/VxTNIWz7","N"
"@Lenavg3 jajajaja si si. Buscaré en Pinterest algo así  gracias 😘","P"
"renovada","P"
"deseando","P"
"@Sr_Merlusa @Mariiiiaperez @abrilnapilotti como se nota merlu que hace tiemp oque no te junta conmigoooooooo ","N"
"probado","P"
"friccion","N"
"arrepentido","N"
"expedita","P"
"Mi madre habla con esta señora desde otro plano inmaterial para comentarle que quiere que me corte el pelo.#ya","N"
"sudorosas","N"
"rocoso","N"
"RT @ManelMiro: La diferencia socialdemócrata.Texto d @sevillajordi d lectura imprescindible. Alguien cogerá el testigo? http://t.co/8xjCASW4","P"
"insipidos","N"
"Sabe alguien a qué hora juega el Barcelona? Gracias","P"
"Crecen las tensiones entre el Bundesbank y el BCE http://t.co/DmFmG2UG","N"
"privilegiados","P"
"Feliz Viernes a todos! el último del 2011, Ole Ole Ole.....","P"
"humanas","P"
"Me gustaron los mensajes del Rey y Morenés a los heridos y mutilados.hay que recuperarlos para el servicio.estan mutilados,no imbeciles","P"
"rizo","N"
"ABC tendrá un problema muy grave con 'Cataluña', pero cuando se trata de buscar patrocinadores... http://t.co/2qN8Wah6","N"
"meritorias","P"
"Dentro de un rato comentaremos en la Cope las vacilaciones de la política económica del Gobierno y el estado de la pugna Rubal-Chacón.","N"
"Las cifras de Rajoy: 15.000 millones autonómicos + 3.000 del Gobierno + 1.500 municipales + 5.000 de la SS. Suman 24.500 millones, no 20.000","N"
"primitivas","N"
"revolucionas","P"
"campeonas","P"
"exigente","N"
"combativa","N"
"incierta","N"
"ostentoso","P"
"inutilidad","N"
"@gallifantes @trinitro @esparver Ese és un fallo grave. No he podido darle un vida plena ","N"
"endurecida","N"
"exuberancias","P"
"sospechosa","N"
"estereotipadamente","N"
"Mas claro , el agua....La presidenta de #Invercaria dimitió por 'razones personales' para 'preparar su defensa' http://t.co/ZpHSHvwf","N"
"favorable","P"
"CIU obliga a rectificar a De Gispert.Ya vale todo,incluso l xenofobia. http://t.co/3LGQoZ84  unos mueven el árbol,otros recogen ls nueces...","N"
"Mi felicitación a los miembros de la Comisaría de Información por la detención ayer de un terrorista de ETA... http://t.co/QEN4EoAj","P"
"La frase del día: ""En la vida nada es para siempre"" Cuando a Rajoy le piden q garantice q no volverá a subir impuestos. No cierra la puerta","N"
"adoracion","P"
"Por fin, confirmado, la merendilla d #merendolatuitera será un heladito, gentileza de mis helados favoritos de todos los tiempos Hagen Dazs!","P"
"oblicuo","N"
"maravillaba","P"
"Por cuanto tiempo mas puede retrasarse la tasa transacciones financieras?  http://t.co/EoXPchdb","N"
"putas","N"
"honrado","P"
"Pero que poco me gusta Sostres... Poco no, nada.","N"
"solicitamentes","P"
"El dia 2 de Junio tocare en el estadio Vicente Calderon para celebrar los 20 años de Cadena100 .. Me llevo toda la artilleria pesada. ;)","P"
"Vidas ejemplares http://t.co/ghemqUAE","P"
"interrupcion","N"
"RT @PerezHilton @paurubio Que triste es esto, Pau! http://t.co/ZKF4LZOH @JonahMowryReal &lt;3! http://t.co/HBdZNwj5","N"
"Rematado para @Semanaldigital ""29M: ópera bufa y tragedia nacional"" #29NoaLaHuelgaGeneral","N"
"tesoros","P"
"adversario","N"
"Rajoy: ""quiero y necesito que el dialogo sea la principal característica del estilo del nuevo Gobierno""","P"
"Podréis ver a Suite el 4 de abril en Mallorca en el festival Spring Meeting!!! Buenas noches.","P"
"que clamores? De Obama? “@EFEnoticias: EEUU recuerda diez años de Guantánamo entre clamores para su cierre inmediato #Guantánamo #EEUU”","N"
"desgarradoramente","N"
"chalado","N"
"inflexible","N"
"El ministro israelí de Defensa, Ehud Barak, acusa a Irán de estar detrás de las explosiones en el centro de Bangkok.Hay un herido grave","N"
"desapercibido","N"
"oportunos","P"
"RT @sanchez_sonia Papelón #ZP entre el chipriota y el irlandés sin traductores y sin poder hablar. En adelante el papelón será de Rajoy","N"
"@achocoblog oye, 7/8 no está nada mal ","P"
";-) amor al arte y a ella RT @juandiguerrero: @naranjoisabel ¡Enhorabuena! Has hecho muy buen contratando a @mariviromero para esta misión.","P"
"Rajoy ha dicho que el objetivo de déficit para el año que viene es del 5,8% cuando la UE nos reclama un 4,4%. No cumplimos pues","N"
"Mayoría absoluta PSOE Andalucía, impunidad y 1,2 millones parados. Mayoría absoluta del PP, + impunidad + paro y + desigualdad.","N"
"De París a Cádiz  -Por qué naufragó la Constitución  de 1812  via @elmundo_orbyt http://t.co/cgvU3Ao3","N"
"necesitada","N"
"Buen día todos! Lo primero mandar un abrazo grande a Miguel y a su familia @libertadmontes Hoy podría ser un día para la grandeza humana.","P"
"majestuosos","P"
"despectivo","N"
"gracias Teresa “@Terehernndez: muchas felicidades!! disfruta de tu dia!!”","P"
"imperfecta","N"
"Se ha terminado #Rio2016 Lamentablemente no arriendo las ganancias al pueblo brasileño por la penuria que les espera 
Suerte y solidaridad","N"
"Rajoy resume su reto con una frase certera: ""Aquí no se puede gobernar pensando en la próxima media hora. Hay que preparar el futuro"".","P"
"tintinear","P"
"En la Junta Directiva @EsperanzaAguirre anuncia que volverá a presentarse como candidata para presidir el @PPMadrid en el próximo #Congreso","P"
"malos","N"
"culpable","N"
"La inmersión linGúística llega también a la Justicia. Os mostramos un caso increíble. @TelediarioInter 20:30","N"
"erraticas","N"
"retribuidas","P"
"loquerio","N"
"Servicial hasta la muerte, servil ni en la muerte. Bravo Leo Farache. #comercialesdepublicidad","P"
"indiscretas","N"
"Creo que mi amor platónico de tw es gay y me acabo de poner tan triste ","N"
"iluminados","P"
"Garzón califica la sentencia de injusta y considera q el Supremo impide la investigación de la corrupción. Y la prevaricación Baltasar?","N"
"funestos","N"
"adecuado","P"
"mareados","N"
"chismosa","N"
"@xqwcrp @xoancarV Un lapsus advertido gracias a @Cascarelo y subsanado. Gracias por tu aportación. ","P"
"inflamatorios","N"
"temerosa","N"
"cautivar","P"
"detestaba","N"
"Buenas noticias en Davos?.Esta es sorprendentemente buena.@lbasets http://t.co/sF3AQqHy","P"
"neuroticamente","N"
"Interviene el Rey ""reconocimiento a la memoria, diginidad y valentía de las víctimas"" #Congreso","P"
"Que corra el Dewars!!!“@DewarsSpain: @jordievole @buenafuente @julia_otero @santi_millan gracias Jordi”","P"
"remota","N"
"demonios","N"
"RT @WestWoodEntt: #Brava de @paurubio se posiciona dentro de los primeros lugares de popularidad ... http://t.co/20KcIGaV","P"
"RT @alonsitotj: Pero tu que me as dado ?????  S O L O   G O L P E S  E N  E L  C O R A Z O N . .  T E A M O  P A U L I N A  R U B I O :D","P"
"Rubalcaba sigue ofreciendo apoyo light a la manifestación sindical del domingo. ¿Nadar y guardar la ropa? @TelediarioInter 20:30","N"
"Los turistas españoles del naufragio. El mal tiempo q llega. ¿Pq los casos d sarampión se han multiplicado x 10? Os lo contamos a las 3.","N"
"inmoderada","N"
"morosa","N"
"Entonces... Garzón cometió delito... pero hace demasiado tiempo como para acordarnos... Vale.","N"
"angeles","P"
"Denuncia a la banca, la iglesia, la ley sinde, el escaso compromiso con el fraude, congelación del salario mínimo y funcionarios, rtve.","N"
"De Guindos: ""este gobierno no va a generar nunca falsas expectativas"". Repite que el cuadro macro es ""realista"" #CMin","P"
"Messi, Messi, Messi, Messi y Messi","P"
"inicuo","N"
"engañosos","N"
"""Me usan y me tiran a la basura"" http://t.co/jDOwiy1n","N"
"El problema de esta cita de Patxi López con Rajoy es que no vamos a tener la versión del presidente del Gobierno y habrá especulaciones.","N"
"Los vándalos le arrancan de nuevo el lápiz a Picasso http://t.co/LfyNuArl","N"
"""Cospedal es una presidenta extraordinaria y muy, muy, muy buena persona"" - http://t.co/oVdVDHwf","P"
"No entiendo a quien que se dedica a destruir BLOGs como el mío http://t.co/Ey6CxPZ0,  u otros. ¿Por qué les molesta ? ¿Qué? Y ¿a quién?","N"
"gruesas","N"
"afan","P"
"descabellada","N"
"@manueljorgegh @RLloria gracias  feliz noche a ambos!","P"
"RT @Mari_Estopera:Yo me iba a ir a limpiar hasta que descubri el concurso de @Buenafuente y aqui me teneis pensando que poner en la camiseta","P"
"Rueda de prensa con el @PPSanfer para denunciar la vulneración de Derechos Fundamentales por parte del Gobierno de IU http://t.co/e8lXVNpT","N"
"Esta Tia es una maquina!!! Jajaja para que os riáis un poco!;-) http://t.co/kI9CrvAE","P"
"Yo nunca he dicho eso “@JorgeAlacid1: @martagllera @pedroj_ramirez Pero no habíamos quedado en que fue ETA?”","N"
"satirico","N"
"odio a lucia la vd, mi amor hacia ella es una gran tapadera pa comer nutella en su casa ","N"
"Tiene guasa leer editoriales que hablan de inestabilidad sistema educativo por reforma PP cuando todas las leyes en 30 años han sido PSOE","N"
"erupciones","N"
"A las 3 en @A3noticas, Felipe González dará su apoyo público a Rubalcaba. Se acelera la carrera por el liderazgo del PSOE","P"
"magnificas","P"
"nubladas","N"
"invencible","P"
"No siempre lo consigo. “@Ayramperezg: Impresionante rapidez de respuesta de @santiagocervera al correo, ojalá algunos fueran tan eficientes”","P"
"perforados","N"
"oscura","N"
"tumulto","N"
"perniciosos","N"
"#Rajoy Ya habla de ""terminar"". ¿No va a decir con qué dinero va a pagar las reformas, de dónde quitará para poner dónde?","N"
"presionada","N"
"Entiendo los unfollow. Aceptar el desconcierto. Y hasta reconocer errores. Pero creo fuera de lugar anunciar venganza radiofónica. Eso no","P"
"horrendamente","N"
"miedo","N"
"gustos","P"
"desaconsejado","N"
"naufragio","N"
"Hoy encuentro de primas ;-)) (@ O Mamma Mia) http://t.co/43PInhfN","P"
"Impresionante la cantidad de saludos que he recibido en lo que va del día. Me habéis cargado las pilas para todo el resto del año.","P"
"condenacion","N"
"sobrepasados","N"
"Pregunta: para darse d baja d un servicio d telefonía, x ley es obligatorio q te la tramiten d la misma manera q el alta? Cc @movistarpro_es","N"
"Bienvenido, Tomás. Aprovéchalo “@tarechavaleta: Desde hoy ya soy ""Orbytero"". Ya he empezado a disfrutar de este "" más"" que quiosco virtual”","P"
"sosegado","P"
"difusas","N"
"malcontenta","N"
"ojalá justin subiendo una foto comiéndose la boca con sofía para que os den por culo a todas ","N"
"prosperar","P"
"Otro presupuesto es posible. Hemos hablado con Ghesta y Rallo. @TelediarioInter 20:30","P"
"sarcastica","N"
"respeta","P"
"Abro el Mail y me encuentro previs lunes de @icacabelos . Siempre tan ordenadita ella. Hahahahahaha habla Rajoy o es un lunes de febrero?","P"
"Explosión gas posible causa dl derrumbe d 2 edificios Río d Janerio. Al menos 5 heridos y varios atrapados.Medios locales hablan d 2 muertos","N"
"@_xOshiro Ya no es por bonito o por feo sino porque es un animal con sentimientos tía es horrible ","N"
"dinamismo","P"
"deseoso","P"
"indignacion","N"
"#29M Los q quieren minimizar hablan d normalidad en la calle y de comercio abierto. Los q quieren agrandarla, de las fábricas. Todos sesgan","N"
"Toca derby! Lo tenemos todo a favor para hacer morder el polvo al #efese #fccartagena en la Nueva Condomina ... 3-0","P"
"En un pueblo de Valencia agreden a periodistas por grabar tradición de lanzar ratas http://t.co/0UeJK8FA . (via @JaviCebrian_ )","N"
"remordimientos","N"
"atrapamiento","N"
"Ahí t e va cuatacho RT @DannielFK: Heeey @AlejandroSanz dame un RT te admiro saludos desde #TabascoMexico","P"
"autenticos","P"
"acusatoriamente","N"
"escepticas","N"
"sobrias","N"
"Toxo a Rajoy: ""No se puede arruinar tres décadas de diálogo social sin pagar las consecuencias"".","N"
"Ramón Jauregui se acerca a los escaños de Amaiur, saludo al portavoz. #investidurarajoy","P"
"amados","P"
"Couso. ""Se pondrá el tiempo amarillo sobre su fotografía"". (Miguel Hernandez). Un abrazo a la familia.","N"
"Gracias Venezuela!!! http://t.co/UdCRaDkY","P"
"afligir","N"
"Siiii, lo conozco perfectamente RT @chuyitofj: @AlejandroSanz que onda alex te mando una foto de ... http://t.co/REiSSqHj","P"
"asesinas","N"
"desalentadas","N"
"@BrokenCr0ss_ Eres mi emo fav. Lo de emo es coña se que no lo eres. Quiero verte. Cantas muy bien maldito. ","P"
"agradecidas","P"
"tonterias","N"
"agradecido","P"
"Gracias chicos“@QueDicen_com: @PaulaVazquezTV: la última estrella ya brilla en Antena 3 http://t.co/sgtYTYng [http://t.co/4u7OLDDU]”","P"
"anomalo","N"
"incoherentemente","N"
"obstaculizadas","N"
"GRACIAS LEÓN!!! GRAN NOCHE!!!","P"
"empañar","N"
"cuando los recortes se hacen al peso. “@el_pais: Los campus de excelencia, en vía muerta http://t.co/q5kO0Zvl Wert paraliza los créditos","N"
"Un vibrador que nos estudia...se adapta a nuestras necesidades.
Lo mejor del #Verano este #juguete inteligente 

https://t.co/VLgBuWnYX7","P"
"incauta","N"
"dolorosa","N"
"PP y PSOE destacan que el Rey estuvo a la altura de las circunstanciasmhttp://mun.do/tcMBYE via @elmundoes","P"
"sobrecargada","N"
"sinverguenza","N"
". @javierarenas_pp "" todas las políticas que voy a poner en marcha tendrán como objetivo crear empleo. Esa es mi prioridad"" #elcambioandaluz","P"
"“@copeatalaya: Hoy el control del programa esta abarrotado. Gente entusiasmada con su trabajo. Merece la pena verlos seguir el programa.","P"
"instigador","N"
"recelos","N"
"Conocí a García-Margallo hace unos tres años en Bruselas y me sorprendió su competencia y solvencia en materia de Economía. 1/2","P"
"Andalucía en la encrucijada. A la derecha el precipicio a la izquierda un río de aguas bravas. Decide #25M","N"
"agrios","N"
"retraso","N"
"ocluidas","N"
"Aprendiendo con los viejos maestros... http://t.co/9073tOTM","P"
"infalibilidad","P"
"En su nuevo estilo, Rajoy llega a comprender, no a disculpar, a Zapatero aunque solo sea sobre lo largo que es contestar a todos los grupos.","P"
"Un saludo y abrazo grande a todos los compañeros que están en #17congresopp . Yo en clase en @EscuelaESESA . Mañana a primera hora ahí ;-))","P"
"pintoresco","P"
"Vale, vale, un #FF para TODOS mis followercetes!!!","P"
"transgresion","N"
"hegemonismos","N"
"laconicas","N"
"¿""Agresión con cámara fotográfica""? Cuesta mucho creer la versión policial sobre detención de fotoperiodista. http://t.co/bMHI2fqr","N"
"Lo mejor de todo...la felicidad  
felices porque pronto veremos la boda de J&P… https://t.co/RXtpPrcVe7","P"
"perplejas","N"
"diminutos","N"
".@soyalt_es estaremos atentas a las novedades futuras. ¡El final del verano no será igual sin vosotros! ","N"
"caustica","N"
"bondad","P"
"arruinados","N"
"obsoletos","N"
"@ratgull @Vespacityman @Kellydeharo @ELpuebloMALDITO Al final ha sucumbido el maldito a nuestra dura mano ","P"
"imperfectamente","N"
"mito","N"
"ya. “@isaacj: @PilarGGranja es como si el PSOE os retira la acreditación por criticarlos.”","N"
"dispendiosa","N"
"Rubalcaba no dice una sola palabra sobre el Concordato y demás. Parece que sobre todo fue una baza ante el discurso de Chacón","N"
"#ElCambioAndaluz Arenas unificará la política de apoyo a las empresas andaluzas en el exterior ... http://t.co/BUGV6yhs @javierarenas_pp","P"
"malformados","N"
"indignados","N"
"abusivas","N"
"nocivas","N"
"Esta parte del deiscurso sobre la confianza en los españoles creo que será interesante. No todo son cuentas, sino complicidad. #investidura","P"
"Pocas maneras mejores se me ocurren para empezar una semana... 
https://t.co/P5wOXm5ffl","P"
"@CesarCpi @Bl3sSuR @RetroTrainer Búscame un Zapdos de esos legales que tanto te gustan wapo  ","P"
"trabajadores","P"
"“@Salvador__Gomez: Me lo he pasado en grande leyendo ""Que la muerte te acompañe"". Enhorabuena Risto y gracias.” ","P"
"fortunas","P"
"inadaptados","N"
"depravadas","N"
"destripar","N"
"Arranca el juicio al ex primer ministro islandés. Recuerdo cuando @semanaldigital contó 1iniciativa para juzgar a ZP http://t.co/V0iFIH1A","N"
"Lo de #urdangarin. Entre urdangas, garzones y carcaños así vamos. Y la siguiente de #Garzon,por trincón.Caro Emilio    http://t.co/HJdkXnDH","N"
"fantasticas","P"
"redenciones","P"
"Hola @xabyjordi gracias por la información, tomamos nota  Qué tengas un buen día","P"
"desanimados","N"
"El Supremo condena a Garzón y lo inhabilita por el caso de las escuchas de la Gürtel.","N"
"benefactor","P"
"sucio","N"
"sufridas","N"
"@aaron_np @OjeraFarlopera_ @livetodie77 @Nerea_RMCF93 no tenemos para cerveza, somos pobres y sucios. No nos dejan entrar al bar ","N"
"Me gusta la composición del Gobierno que ha presentado hoy     @MarianoRajoy , me gusta mucho.","P"
"tristisimos","N"
"superado","P"
"represiva","N"
"Buenos días Magaluf !  👌🏻✅
• @BHmallorca • #BHmallorca#Magaluf #Mallorca #Island #Summer2016… https://t.co/amAnsSDaxI","P"
"asesino","N"
"majestuosa","P"
"Voy a estar unos días desaparecida, me estoy quedando sin gigas jajajja  q vida + triste !!! Me voy al parque con los perros..","N"
"En el DF. Tenemos que conseguir hacer 10 ó 15 conciertos pa poder pasar un mes y medio alli.  ;) RT @kittychik: @AlejandroSanz Y AL DF ???","P"
"opulentos","P"
"Yo
Me cago
En los muertos
De todas
Las bacterias malignas
De mi
Garganta

.","N"
"Un municipio de Guerrero confirma dos muertos por el terremoto de hace 2 días http://t.co/M5qP30uq","N"
"@ragnomuelle Yo a veces hecho de menos mi pelo largo por eso mismo entre otras cosas ","N"
"dispuestos","P"
"La Vida De Brian en la 2 de TVE. El frente del pueblo judaico,  escuadrón de suicidio. Qué han hecho por nosotros los romanos?","N"
"lucha","N"
"David Pérez será el nuevo presidente de la Federación Madrileña de Municipios.","P"
"engañosamente","N"
"http://t.co/NcywwjNapara aquellos que quieran ver un resumen de lo que fue mi concierto en Ensenada aquí está el #videocapítulo","P"
"marchito","N"
"Como en la Edad Media, el populismo penal provoca el miedo y luego lo conjura con penas extremas.","N"
"integrado","P"
"Seguimos trabajando para #elcambioandaluz (@ Partido Popular de Málaga) http://t.co/ZBah8gBk","P"
"desgracia","N"
"instructiva","P"
"notables","P"
"nuevos","P"
"rencor","N"
"suspicaz","N"
"Hubo un tiempo en que la capacidad profesional, el valor y la admiración no se medían por la Cuenta Corriente.","N"
"desmoronarse","N"
"Esta info es incorrecta“@formulatv: La crisis golpea El Terrat de @Buenafuente, sin liquidez tras afrontar un ERE: http://t.co/LdU4QHTL”","N"
"ahorradora","P"
"vertedero","N"
"disfrutando","P"
"ja!“@David_Reguero: @Buenafuente mientras te leo, echan en la tele el anuncio de la Nintendo.¿Debo mirar también bajo mi cama? ;) #obsesion”","P"
"lamento","N"
"Terminando la el Consejo Territorial de #CiudadJardin . Lleno absoluto . Mucha participación . Nadie del @PSOEmalaga , ni @PaConejo","P"
"odiado","N"
"La red @ciudadesave nos va a enriquecer y complementar a todas las ciudades. Tenemos que buscar una oferta turística única.","P"
"derroca","N"
"En la planta de #Opel en #Figueruelas sale de la línea de montaje la unidad número  once millones","P"
"La persistencia en las políticas de recortes y la reforma laboral aumentan la recesión q nos lleva en 2012 a 6 millones de parados.","N"
"Buenos días desde Milán,feliz sábado para todos twitteros .","P"
